gene,Fish_kME
isogroup16058,0
isogroup16059,0
isogroup16060,0
isogroup16062,0
isogroup16065,0
isogroup16066,0
isogroup16067,0
isogroup16068,0
isogroup1607,0
isogroup16070,0
isogroup16071,0
isogroup16073,0
isogroup16074,0
isogroup16076,0
isogroup16077,0
isogroup16078,0
isogroup16079,0
isogroup16080,0
isogroup16082,0
isogroup16083,0
isogroup16084,0
isogroup16085,0
isogroup16086,0
isogroup16087,0
isogroup16088,0
isogroup1609,0
isogroup16090,0
isogroup16091,0
isogroup16093,0
isogroup16095,0
isogroup16096,0
isogroup16097,0
isogroup16098,0
isogroup16099,0
isogroup161,0.794143463227582
isogroup1610,0
isogroup16100,0
isogroup16101,0
isogroup16103,0
isogroup16107,0
isogroup16109,0
isogroup16111,0
isogroup16112,0
isogroup16114,0
isogroup16115,0
isogroup16118,0
isogroup16119,0
isogroup1612,0
isogroup16120,0
isogroup16121,0
isogroup16124,0
isogroup16125,0
isogroup16126,0
isogroup16127,0
isogroup1613,0
isogroup16131,0
isogroup16132,0
isogroup16133,0
isogroup16137,0
isogroup16138,0
isogroup1614,0
isogroup16140,0
isogroup16142,0
isogroup16144,0
isogroup16145,0
isogroup16146,0
isogroup16147,0.762458603526995
isogroup16148,0
isogroup16149,0
isogroup16150,0
isogroup16151,0
isogroup16154,0
isogroup16155,0
isogroup16156,0
isogroup16157,0
isogroup1616,0
isogroup16165,0
isogroup16166,0
isogroup16167,0
isogroup16168,0
isogroup16169,0
isogroup1617,0
isogroup16172,0
isogroup16173,0
isogroup16175,0
isogroup16177,0
isogroup16178,0
isogroup1618,0
isogroup16180,0
isogroup16181,0
isogroup16182,0
isogroup16183,0
isogroup16184,0
isogroup16186,0
isogroup16187,0
isogroup16189,0
isogroup1619,0
isogroup16190,0
isogroup16191,0
isogroup16192,0
isogroup16194,0.731684626772198
isogroup16195,0
isogroup16196,0
isogroup16199,0
isogroup162,0
isogroup1620,0
isogroup16201,0
isogroup16204,0
isogroup16205,0
isogroup16206,0
isogroup16208,0
isogroup1621,0
isogroup16210,0
isogroup16212,0
isogroup16215,0
isogroup16217,0
isogroup16219,0
isogroup1622,0
isogroup16224,0
isogroup16225,0
isogroup16226,0
isogroup16227,0
isogroup16228,0
isogroup16229,0
isogroup1623,0
isogroup16230,0
isogroup16231,0
isogroup16233,0
isogroup16234,0
isogroup16236,0
isogroup16237,0
isogroup16238,0
isogroup16239,0
isogroup1624,0
isogroup16240,0
isogroup16241,0
isogroup16243,0
isogroup16244,0
isogroup16245,0
isogroup16246,0
isogroup16247,0
isogroup16248,0
isogroup16249,0
isogroup1625,0
isogroup16250,0
isogroup16251,0
isogroup16255,0
isogroup16256,0
isogroup16257,0
isogroup16259,0
isogroup1626,0
isogroup16260,0
isogroup16261,0
isogroup16263,0
isogroup16264,0
isogroup16265,0
isogroup16267,0
isogroup16268,0
isogroup1627,0
isogroup16270,0
isogroup16271,0
isogroup16275,0.357071973620096
isogroup16276,0
isogroup16278,0
isogroup16279,0
isogroup1628,0
isogroup16281,0
isogroup16283,0
isogroup16285,0
isogroup16287,0
isogroup16288,0
isogroup1629,0
isogroup16290,0
isogroup16291,0
isogroup16292,0
isogroup16293,0
isogroup16295,0
isogroup16296,0
isogroup16297,0
isogroup163,0
isogroup1630,0
isogroup16300,0
isogroup16301,0
isogroup16302,0
isogroup16303,0
isogroup16304,0
isogroup16305,0
isogroup16306,0
isogroup16307,0.458223879425117
isogroup16308,0
isogroup1631,0
isogroup16311,0
isogroup16312,0
isogroup16314,0
isogroup16316,0
isogroup16317,0
isogroup16321,0
isogroup16322,0
isogroup16323,0
isogroup16324,0
isogroup16328,0
isogroup16329,0
isogroup1633,0
isogroup16330,0
isogroup16331,0
isogroup16333,0
isogroup16334,0
isogroup16335,0
isogroup16337,0
isogroup16338,0
isogroup16339,0
isogroup16340,0
isogroup16342,0
isogroup16343,0
isogroup16345,0
isogroup16347,0
isogroup1635,0
isogroup16350,0
isogroup16352,0
isogroup16353,0
isogroup16354,0
isogroup16359,0
isogroup1636,0
isogroup16360,0
isogroup16361,0
isogroup16362,0
isogroup16363,0
isogroup16364,0
isogroup1637,0
isogroup16373,0
isogroup16376,0
isogroup16377,0
isogroup1638,0
isogroup16380,0
isogroup16381,0
isogroup16384,0
isogroup16385,0
isogroup16386,0
isogroup16388,0
isogroup16389,0
isogroup1639,0
isogroup16390,0
isogroup16392,0
isogroup16396,0
isogroup16397,0
isogroup16398,0
isogroup16399,0
isogroup164,0
isogroup1640,0
isogroup16400,0
isogroup16403,0
isogroup16407,0
isogroup16409,0
isogroup1641,0
isogroup16410,0
isogroup16412,0
isogroup16413,0
isogroup16414,0
isogroup16415,0
isogroup16418,0
isogroup1642,0
isogroup16420,0
isogroup16421,0
isogroup16424,0
isogroup16426,0
isogroup16428,0
isogroup16429,0
isogroup1643,0
isogroup16432,0
isogroup16434,0
isogroup16437,0
isogroup16438,0
isogroup16439,0
isogroup1644,0
isogroup16440,0
isogroup16445,0
isogroup16447,0
isogroup16448,0
isogroup16449,0
isogroup1645,0
isogroup16450,0
isogroup16451,0
isogroup16452,0
isogroup16454,0.83582189993451
isogroup16457,0
isogroup16458,0
isogroup16459,0
isogroup1646,0
isogroup16460,0
isogroup16461,0
isogroup16462,0
isogroup16463,0
isogroup16465,0
isogroup16467,0
isogroup16468,0
isogroup1647,0
isogroup16472,0
isogroup16473,0
isogroup16479,0
isogroup1648,0
isogroup16480,0
isogroup16482,0
isogroup16483,0
isogroup16484,0
isogroup16485,0
isogroup16488,0
isogroup1649,0
isogroup16493,0
isogroup16494,0
isogroup16496,0
isogroup16497,0
isogroup165,0
isogroup1650,0
isogroup16502,0
isogroup16503,0
isogroup16505,0
isogroup16506,0
isogroup1651,0
isogroup16510,0.545462969461116
isogroup16511,0
isogroup16512,0
isogroup16513,0
isogroup16514,0
isogroup16516,0
isogroup16518,0
isogroup16519,0
isogroup1652,0
isogroup16520,0
isogroup16521,0
isogroup16522,0
isogroup16524,0
isogroup16525,0
isogroup16526,0
isogroup16527,0
isogroup16528,0
isogroup1653,0.621676551407758
isogroup16531,0
isogroup16536,0
isogroup16538,0
isogroup16539,0
isogroup16540,0
isogroup16541,0
isogroup16543,0
isogroup16544,0
isogroup16547,0
isogroup16548,0
isogroup1655,0
isogroup16551,0
isogroup16552,0
isogroup16554,0
isogroup16556,0
isogroup16557,0
isogroup16558,0
isogroup1656,0
isogroup16562,0
isogroup16565,0
isogroup16568,0
isogroup16569,0
isogroup1657,0
isogroup16570,0
isogroup16572,0
isogroup16573,0
isogroup16575,0
isogroup16578,0
isogroup16579,0
isogroup1658,0
isogroup16580,0
isogroup16581,0
isogroup16582,0
isogroup16583,0
isogroup16584,0
isogroup16587,0
isogroup16588,0
isogroup1659,0
isogroup16590,0
isogroup16591,0
isogroup16593,0
isogroup16597,0
isogroup16598,0
isogroup16599,0
isogroup166,0
isogroup1660,0
isogroup16603,0
isogroup16605,0
isogroup16606,0
isogroup16607,0
isogroup16608,0
isogroup16609,0
isogroup1661,0
isogroup16610,0
isogroup16611,0
isogroup16612,0
isogroup16614,0
isogroup16615,0
isogroup16616,0
isogroup16619,0
isogroup16621,0
isogroup16622,0
isogroup16624,0
isogroup16627,0
isogroup16629,0
isogroup1663,0
isogroup16630,0
isogroup16631,0
isogroup16632,0
isogroup16634,0
isogroup16635,0
isogroup16636,0
isogroup16639,0
isogroup1664,0
isogroup16641,0
isogroup16642,0
isogroup16644,0
isogroup16646,0
isogroup16647,0
isogroup16648,0
isogroup16649,0
isogroup1665,0
isogroup16652,0
isogroup16653,0
isogroup16656,0
isogroup16657,0
isogroup16658,0
isogroup16659,0
isogroup1666,0
isogroup16660,0
isogroup16661,0
isogroup16662,0
isogroup16663,0
isogroup16664,0.694921743495492
isogroup16665,0
isogroup16666,0
isogroup16667,0
isogroup16668,0
isogroup16669,0
isogroup16670,0
isogroup16671,0
isogroup16674,0
isogroup16676,0
isogroup16677,0
isogroup16679,0
isogroup1668,0
isogroup16680,0
isogroup16681,0
isogroup16682,0
isogroup16683,0
isogroup16685,0
isogroup16686,0
isogroup16687,0
isogroup1669,0
isogroup16690,0
isogroup16691,0
isogroup16693,0
isogroup16695,0
isogroup16696,0
isogroup16697,0.489559963679896
isogroup167,0
isogroup1670,0
isogroup16700,0
isogroup16701,0
isogroup16704,0
isogroup16706,0
isogroup16707,0
isogroup16708,0
isogroup16709,0
isogroup1671,0
isogroup16710,0
isogroup16712,0
isogroup16713,0
isogroup16714,0
isogroup16715,0
isogroup1672,0
isogroup16720,0
isogroup16721,0
isogroup16723,0
isogroup16724,0
isogroup16726,0
isogroup16727,0
isogroup16728,0
isogroup1673,0
isogroup16730,0
isogroup16731,0
isogroup16733,0
isogroup16734,0
isogroup16738,0
isogroup16739,0
isogroup1674,0
isogroup16740,0
isogroup16741,0
isogroup16742,0
isogroup16744,0
isogroup16745,0
isogroup16747,0
isogroup16748,0
isogroup1675,0
isogroup16750,0
isogroup16751,0
isogroup16752,0
isogroup16755,0
isogroup16757,0
isogroup16758,0
isogroup16759,0
isogroup1676,0
isogroup16760,0
isogroup16761,0
isogroup16763,0
isogroup16764,0
isogroup16767,0
isogroup16769,0
isogroup1677,0
isogroup16771,0
isogroup16774,0
isogroup16775,0
isogroup16779,0
isogroup1678,0
isogroup16781,0
isogroup16782,0
isogroup16783,0
isogroup16785,0
isogroup16789,0
isogroup1679,0.634104661161186
isogroup16790,0
isogroup16791,0
isogroup16792,0
isogroup16794,0
isogroup16795,0
isogroup16797,0
isogroup16798,0
isogroup168,0
isogroup16800,0
isogroup16801,0
isogroup16802,0
isogroup16805,0
isogroup16806,0
isogroup16809,0
isogroup1681,0
isogroup16810,0
isogroup16811,0
isogroup16812,0
isogroup16813,0
isogroup16814,0
isogroup16816,0.613979629582559
isogroup16817,0
isogroup16818,0
isogroup1682,0
isogroup16823,0.749877031913235
isogroup16824,0
isogroup16825,0
isogroup16827,0
isogroup16828,0.584011172624017
isogroup1683,0
isogroup16833,0
isogroup16834,0
isogroup16835,0
isogroup16836,0
isogroup16839,0
isogroup1684,0
isogroup16840,0
isogroup16841,0
isogroup16843,0
isogroup16844,0
isogroup16845,0
isogroup16846,0
isogroup16848,0
isogroup1685,0
isogroup16852,0
isogroup16853,0
isogroup16854,0
isogroup16855,0
isogroup16857,0
isogroup16858,0
isogroup1686,0
isogroup16860,0
isogroup16861,0
isogroup16862,0
isogroup16864,0
isogroup16865,0
isogroup16866,0
isogroup16869,0
isogroup16870,0
isogroup16871,0
isogroup16872,0
isogroup16874,0
isogroup16876,0
isogroup16877,0
isogroup16878,0
isogroup16879,0
isogroup1688,0
isogroup16881,0
isogroup16882,0
isogroup16884,0
isogroup16885,0
isogroup16886,0
isogroup16887,0
isogroup16889,0
isogroup1689,0
isogroup16890,0
isogroup16893,0
isogroup16894,0
isogroup16895,0
isogroup16897,0
isogroup16898,0
isogroup16899,0
isogroup169,0
isogroup1690,0.327594642294859
isogroup16901,0
isogroup16903,0
isogroup16905,0
isogroup16906,0
isogroup16908,0
isogroup1691,0
isogroup16914,0
isogroup16916,0
isogroup16918,0
isogroup16919,0
isogroup1692,0
isogroup16920,0
isogroup16922,0
isogroup16923,0
isogroup16924,0
isogroup16925,0
isogroup16927,0
isogroup1693,0
isogroup16931,0
isogroup16934,0
isogroup16937,0
isogroup16939,0
isogroup1694,0
isogroup16940,0
isogroup16941,0
isogroup16942,0
isogroup16943,0
isogroup16946,0
isogroup16947,0
isogroup16949,0
isogroup1695,0
isogroup16953,0
isogroup16954,0
isogroup16955,0
isogroup16956,0
isogroup16959,0
isogroup16960,0
isogroup16962,0
isogroup16963,0
isogroup16966,0
isogroup16968,0
isogroup16969,0
isogroup1697,0
isogroup16971,0
isogroup16976,0
isogroup16978,0
isogroup1698,0
isogroup16981,0
isogroup16982,0
isogroup16986,0
isogroup16988,0
isogroup1699,0
isogroup16990,0
isogroup16991,0
isogroup16992,0
isogroup16993,0
isogroup16994,0
isogroup16995,0
isogroup16996,0
isogroup17,0
isogroup170,0
isogroup1700,0
isogroup17000,0
isogroup17005,0
isogroup17007,0
isogroup17008,0
isogroup17009,0
isogroup1701,0
isogroup17010,0
isogroup17011,0
isogroup17012,0
isogroup17014,0
isogroup17015,0
isogroup17017,0
isogroup17018,0
isogroup17019,0
isogroup17020,0
isogroup17021,0
isogroup17022,0
isogroup17024,0
isogroup17027,0
isogroup17029,0
isogroup1703,0
isogroup17030,0
isogroup17031,0
isogroup17032,0
isogroup17038,0
isogroup17039,0
isogroup1704,0
isogroup17041,0
isogroup17043,0
isogroup17045,0
isogroup17046,0
isogroup17047,0
isogroup17048,0
isogroup1705,0
isogroup17050,0
isogroup17051,0
isogroup17052,0
isogroup17053,0
isogroup17054,0
isogroup17055,0
isogroup17057,0
isogroup17059,0
isogroup1706,0
isogroup17060,0
isogroup17061,0
isogroup17064,0
isogroup17065,0
isogroup17068,0
isogroup17069,0
isogroup17071,0
isogroup17072,0
isogroup17074,0
isogroup17075,0
isogroup17076,0
isogroup17078,0
isogroup1708,0
isogroup17082,0
isogroup1709,0
isogroup17090,0
isogroup17091,0
isogroup17092,0
isogroup17093,0
isogroup17096,0
isogroup171,0
isogroup1710,0
isogroup17103,0
isogroup17104,0
isogroup17107,0
isogroup1711,0
isogroup17113,0
isogroup17115,0
isogroup17116,0
isogroup17117,0
isogroup17118,0
isogroup1712,0
isogroup17123,0
isogroup17124,0.667774938904
isogroup17125,0
isogroup17126,0
isogroup17127,0
isogroup17129,0
isogroup1713,0
isogroup17130,0
isogroup17131,0
isogroup17133,0
isogroup17134,0
isogroup17135,0
isogroup17137,0
isogroup17138,0
isogroup17139,0
isogroup1714,0
isogroup17140,0
isogroup17146,0
isogroup17149,0
isogroup1715,0.734448955009949
isogroup17152,0
isogroup17155,0
isogroup17156,0
isogroup17157,0
isogroup17158,0
isogroup17159,0
isogroup17161,0
isogroup17162,0
isogroup17164,0
isogroup17165,0
isogroup17166,0
isogroup17167,0
isogroup17169,0
isogroup1717,0
isogroup17171,0
isogroup17172,0
isogroup17174,0
isogroup17175,0
isogroup17176,0
isogroup17177,0
isogroup17178,0
isogroup1718,0
isogroup17182,0
isogroup17185,0
isogroup17186,0
isogroup17187,0
isogroup17188,0
isogroup1719,0
isogroup17190,0
isogroup17192,0
isogroup17194,0
isogroup17195,0
isogroup17197,0
isogroup17198,0
isogroup17199,0
isogroup172,0
isogroup1720,0
isogroup17200,0
isogroup17201,0
isogroup17202,0
isogroup17204,0
isogroup17206,0
isogroup1721,0
isogroup17210,0
isogroup17215,0
isogroup17216,0
isogroup17217,0
isogroup17219,0
isogroup1722,0
isogroup17221,0
isogroup17222,0
isogroup17223,0
isogroup17224,0
isogroup17225,0
isogroup17226,0
isogroup17227,0
isogroup17228,0
isogroup17229,0
isogroup1723,0
isogroup17230,0
isogroup17231,0
isogroup17232,0
isogroup17233,0
isogroup17234,0
isogroup17235,0
isogroup17236,0
isogroup17238,0
isogroup17239,0
isogroup1724,0
isogroup17240,0
isogroup17241,0
isogroup17244,0
isogroup17245,0
isogroup17246,0
isogroup17247,0
isogroup17248,0
isogroup17249,0
isogroup1725,0
isogroup17253,0
isogroup17254,0
isogroup17255,0
isogroup17256,0
isogroup17258,0.511142899575586
isogroup1726,0
isogroup17266,0
isogroup17269,0
isogroup17270,0
isogroup17271,0
isogroup17272,0
isogroup17273,0
isogroup17274,0
isogroup17275,0
isogroup17278,0
isogroup1728,0.651193194371935
isogroup17281,0
isogroup17282,0
isogroup17284,0
isogroup17286,0
isogroup17287,0
isogroup17289,0
isogroup1729,0
isogroup17290,0
isogroup17291,0
isogroup17293,0
isogroup17297,0
isogroup17298,0
isogroup17299,0
isogroup173,0
isogroup1730,0
isogroup17301,0
isogroup17303,0
isogroup17305,0
isogroup17306,0
isogroup17307,0
isogroup1731,0
isogroup17310,0
isogroup17312,0
isogroup17315,0
isogroup17316,0
isogroup17319,0
isogroup1732,0
isogroup17321,0
isogroup17322,0
isogroup17327,0
isogroup17329,0
isogroup1733,0
isogroup17332,0
isogroup17335,0
isogroup17338,0
isogroup17339,0
isogroup1734,0
isogroup17340,0
isogroup17341,0
isogroup17344,0
isogroup17345,0
isogroup17347,0
isogroup17348,0
isogroup17349,0
isogroup1735,0
isogroup17351,0
isogroup17357,0
isogroup17359,0
isogroup1736,0
isogroup17360,0
isogroup17361,0
isogroup17365,0
isogroup17366,0
isogroup17368,0
isogroup17369,0
isogroup1737,0
isogroup17371,0
isogroup17372,0
isogroup17373,0
isogroup17374,0
isogroup17375,0
isogroup17376,0
isogroup17378,0
isogroup17379,0
isogroup1738,0
isogroup17380,0.724086560663251
isogroup17382,0
isogroup17384,0
isogroup17385,0
isogroup17386,0
isogroup17387,0
isogroup17388,0
isogroup17389,0
isogroup1739,0
isogroup17390,0
isogroup17391,0
isogroup17393,0
isogroup17394,0
isogroup17395,0
isogroup17396,0
isogroup17397,0
isogroup17398,0.615241877496364
isogroup174,0
isogroup1740,0
isogroup17400,0
isogroup17404,0
isogroup17409,0.674559676938076
isogroup1741,0
isogroup17411,0
isogroup17412,0
isogroup17413,0
isogroup17414,0
isogroup17419,0
isogroup1742,0
isogroup17420,0
isogroup17421,0
isogroup17422,0.589315596519847
isogroup17423,0
isogroup17424,0
isogroup17426,0
isogroup17428,0
isogroup17429,0
isogroup1743,0
isogroup17430,0
isogroup17431,0
isogroup17433,0
isogroup17434,0
isogroup17435,0
isogroup17436,0
isogroup17437,0
isogroup1744,0
isogroup17440,0
isogroup17441,0
isogroup17442,0
isogroup17446,0
isogroup17448,0
isogroup17449,0
isogroup1745,0
isogroup17450,0
isogroup17451,0.79279456328666
isogroup17452,0
isogroup17453,0
isogroup17454,0
isogroup17455,0
isogroup17456,0
isogroup17458,0
isogroup1746,0
isogroup17460,0
isogroup17461,0
isogroup17463,0
isogroup17464,0
isogroup17467,0
isogroup1747,0
isogroup17471,0
isogroup17472,0
isogroup17474,0
isogroup17475,0
isogroup1748,0
isogroup17480,0
isogroup17481,0
isogroup17482,0
isogroup17484,0
isogroup17485,0
isogroup17486,0
isogroup17487,0
isogroup17489,0
isogroup1749,0
isogroup17492,0
isogroup17493,0
isogroup17495,0
isogroup17496,0
isogroup17498,0
isogroup175,0
isogroup1750,0
isogroup17500,0
isogroup17502,0
isogroup17503,0
isogroup17504,0
isogroup17505,0
isogroup17506,0
isogroup17508,0
isogroup17509,0
isogroup1751,0
isogroup17511,0
isogroup17512,0
isogroup17513,0
isogroup17514,0
isogroup17515,0
isogroup17517,0
isogroup17518,0
isogroup17519,0
isogroup1752,0
isogroup17520,0
isogroup17523,0
isogroup17524,0
isogroup17525,0
isogroup17526,0
isogroup17529,0
isogroup17530,0
isogroup17531,0
isogroup17532,0
isogroup17534,0
isogroup17535,0
isogroup17537,0
isogroup17538,0
isogroup17539,0
isogroup17540,0
isogroup17542,0
isogroup17550,0
isogroup17551,0
isogroup17553,0
isogroup17554,0
isogroup17555,0
isogroup17559,0
isogroup1756,0
isogroup17560,0
isogroup17561,0
isogroup17565,0
isogroup17566,0
isogroup1757,0
isogroup17575,0
isogroup17576,0
isogroup17579,0
isogroup1758,0
isogroup17583,0
isogroup17585,0
isogroup17586,0
isogroup17588,0
isogroup1759,0
isogroup17590,0
isogroup17593,0
isogroup17594,0
isogroup17595,0
isogroup17596,0
isogroup17597,0
isogroup176,0
isogroup1760,0
isogroup17600,0
isogroup17601,0
isogroup17602,0
isogroup17603,0
isogroup17604,0
isogroup17605,0
isogroup17606,0
isogroup17608,0
isogroup17609,0
isogroup1761,0
isogroup17610,0
isogroup17611,0
isogroup17612,0
isogroup17613,0
isogroup17615,0
isogroup17618,0
isogroup1762,0
isogroup17620,0
isogroup17621,0
isogroup17625,0
isogroup17626,0
isogroup17627,0
isogroup17628,0
isogroup17629,0
isogroup1763,0
isogroup17631,0
isogroup17635,0
isogroup17637,0
isogroup1764,0
isogroup17640,0
isogroup17641,0
isogroup17642,0
isogroup17643,0
isogroup17644,0
isogroup17646,0
isogroup17649,0
isogroup1765,0
isogroup17651,0
isogroup17652,0
isogroup17653,0
isogroup17654,0
isogroup17656,0
isogroup17657,0
isogroup17658,0
isogroup17659,0
isogroup1766,0
isogroup17661,0
isogroup17663,0
isogroup17664,0
isogroup17665,0
isogroup17666,0
isogroup17667,0
isogroup1767,0
isogroup17672,0
isogroup17675,0
isogroup17676,0
isogroup17678,0
isogroup17679,0
isogroup1768,0
isogroup17680,0
isogroup17681,0
isogroup17684,0
isogroup17685,0
isogroup17686,0
isogroup17689,0
isogroup1769,0
isogroup17693,0
isogroup17695,0
isogroup17696,0
isogroup17697,0
isogroup17698,0
isogroup17699,0
isogroup177,0
isogroup1770,0
isogroup17701,0
isogroup17702,0
isogroup17703,0
isogroup17708,0
isogroup17709,0
isogroup1771,0
isogroup17710,0
isogroup17711,0
isogroup17712,0
isogroup17717,0
isogroup1772,0
isogroup17720,0
isogroup17721,0
isogroup17722,0
isogroup17723,0
isogroup17726,0
isogroup17727,0
isogroup17728,0
isogroup17729,0
isogroup1773,0
isogroup17730,0
isogroup17734,0
isogroup17735,0
isogroup17736,0
isogroup17737,0
isogroup17739,0
isogroup1774,0
isogroup17740,0
isogroup17742,0
isogroup17745,0
isogroup17746,0
isogroup17747,0
isogroup1775,0
isogroup17750,0
isogroup17751,0
isogroup17753,0
isogroup17754,0
isogroup17755,0
isogroup17756,0
isogroup17757,0
isogroup1776,0
isogroup17760,0
isogroup17761,0
isogroup17762,0
isogroup17763,0
isogroup17764,0
isogroup17765,0
isogroup17766,0
isogroup17768,0
isogroup1777,0
isogroup17770,0
isogroup17771,0
isogroup17772,0
isogroup17773,0
isogroup17775,0
isogroup17776,0
isogroup17777,0
isogroup1778,0
isogroup17781,0
isogroup17784,0
isogroup17785,0
isogroup17787,0
isogroup1779,0
isogroup17792,0
isogroup17793,0
isogroup17794,0
isogroup17795,0
isogroup17796,0
isogroup17798,0
isogroup178,0
isogroup1780,0
isogroup17801,0
isogroup17802,0
isogroup17805,0
isogroup1781,0.802104233341269
isogroup17810,0
isogroup17811,0
isogroup17815,0
isogroup17816,0
isogroup17817,0
isogroup17819,0
isogroup1782,0
isogroup17821,0
isogroup17822,0
isogroup17824,0
isogroup17826,0
isogroup17827,0
isogroup17828,0
isogroup1783,0
isogroup17830,0
isogroup17831,0
isogroup17832,0.558010500294697
isogroup17833,0
isogroup17835,0
isogroup17836,0
isogroup17838,0
isogroup17839,0
isogroup1784,0
isogroup17840,0
isogroup17842,0
isogroup17847,0
isogroup17848,0
isogroup1785,0
isogroup17850,0
isogroup17851,0
isogroup17857,0
isogroup17859,0
isogroup1786,0
isogroup17862,0
isogroup17863,0
isogroup17864,0
isogroup17865,0
isogroup17866,0
isogroup17867,0
isogroup17868,0
isogroup17869,0
isogroup1787,0
isogroup17871,0
isogroup17874,0
isogroup17875,0
isogroup17878,0
isogroup1788,0
isogroup17880,0
isogroup17881,0
isogroup17883,0
isogroup17888,0
isogroup17889,0
isogroup1789,0
isogroup17890,0
isogroup17891,0
isogroup17893,0
isogroup17894,0
isogroup17896,0
isogroup17897,0
isogroup179,0
isogroup1790,0
isogroup17900,0
isogroup17902,0
isogroup17907,0
isogroup17909,0
isogroup1791,0
isogroup17912,0
isogroup17913,0
isogroup17916,0
isogroup17918,0
isogroup17919,0
isogroup17920,0
isogroup17921,0
isogroup17922,0
isogroup17923,0
isogroup17927,0
isogroup17928,0
isogroup1793,0
isogroup17931,0
isogroup17933,0
isogroup17937,0
isogroup17939,0
isogroup1794,0
isogroup17940,0
isogroup17941,0
isogroup17942,0
isogroup17947,0
isogroup17948,0
isogroup17949,0
isogroup1795,0
isogroup17951,0
isogroup17952,0
isogroup17954,0
isogroup17956,0
isogroup17958,0
isogroup17959,0
isogroup1796,0
isogroup17960,0
isogroup17961,0
isogroup17962,0
isogroup17963,0
isogroup17964,0
isogroup17967,0
isogroup17969,0
isogroup1797,0
isogroup17970,0
isogroup17971,0
isogroup17973,0
isogroup17974,0
isogroup17977,0
isogroup17979,0
isogroup1798,0
isogroup17980,0
isogroup17982,0
isogroup17987,0
isogroup17988,0
isogroup17989,0
isogroup1799,0
isogroup17993,0
isogroup17998,0
isogroup17999,0
isogroup18,0
isogroup180,0
isogroup18000,0
isogroup18001,0
isogroup18003,0.300234292743166
isogroup18004,0
isogroup18006,0
isogroup18007,0
isogroup18008,0
isogroup18009,0
isogroup18010,0
isogroup18011,0
isogroup18012,0
isogroup18013,0
isogroup18015,0
isogroup18016,0
isogroup18017,0
isogroup1802,0
isogroup18020,0
isogroup18021,0
isogroup18022,0
isogroup18023,0
isogroup18026,0
isogroup1803,0
isogroup18030,0
isogroup18031,0
isogroup18032,0
isogroup18034,0.670862796903715
isogroup18037,0
isogroup1804,0
isogroup18040,0
isogroup18042,0
isogroup18043,0
isogroup18044,0
isogroup18045,0
isogroup18046,0
isogroup1805,0
isogroup18051,0
isogroup18054,0
isogroup18055,0
isogroup18057,0
isogroup1806,0
isogroup18060,0
isogroup18062,0
isogroup18063,0
isogroup18064,0
isogroup18066,0
isogroup18068,0
isogroup18069,0
isogroup1807,0
isogroup18070,0
isogroup18071,0
isogroup18072,0
isogroup18073,0
isogroup18075,0
isogroup18076,0
isogroup18077,0
isogroup18078,0
isogroup1808,0
isogroup18082,0
isogroup18083,0
isogroup18085,0
isogroup18087,0
isogroup18088,0
isogroup1809,0
isogroup18090,0
isogroup18091,0
isogroup18092,0
isogroup18093,0
isogroup18096,0
isogroup18097,0
isogroup18098,0
isogroup181,0
isogroup1810,0
isogroup18104,0
isogroup18107,0
isogroup18109,0
isogroup1811,0
isogroup18110,0
isogroup18111,0
isogroup18115,0
isogroup18117,0
isogroup18118,0
isogroup18119,0
isogroup18122,0
isogroup18123,0
isogroup18125,0
isogroup18126,0
isogroup18127,0
isogroup18128,0
isogroup18129,0
isogroup18131,0
isogroup18134,0
isogroup18137,0
isogroup18138,0
isogroup1814,0
isogroup18140,0
isogroup18141,0
isogroup18142,0
isogroup18143,0
isogroup18144,0
isogroup18147,0
isogroup18148,0
isogroup18149,0
isogroup1815,0
isogroup18150,0
isogroup18151,0
isogroup18153,0
isogroup18155,0
isogroup18156,0
isogroup18159,0
isogroup1816,0
isogroup18163,0
isogroup18164,0
isogroup18165,0
isogroup18166,0
isogroup18167,0
isogroup18168,0
isogroup18169,0
isogroup1817,0
isogroup18171,0
isogroup18174,0
isogroup18175,0
isogroup18176,0
isogroup18178,0
isogroup1818,0
isogroup18181,0
isogroup18183,0
isogroup18184,0
isogroup18185,0
isogroup18187,0
isogroup18189,0
isogroup1819,0
isogroup18191,0
isogroup18192,0
isogroup18193,0
isogroup18195,0
isogroup18196,0
isogroup18197,0
isogroup18198,0
isogroup18199,0
isogroup182,0
isogroup1820,0
isogroup18200,0
isogroup18202,0
isogroup18205,0
isogroup18206,0
isogroup18207,0
isogroup18209,0
isogroup1821,0
isogroup18210,0
isogroup18211,0
isogroup18212,0
isogroup18214,0
isogroup18216,0
isogroup18217,0
isogroup18218,0
isogroup18219,0
isogroup1822,0
isogroup18220,0
isogroup18222,0
isogroup18225,0
isogroup1823,0
isogroup18230,0
isogroup18231,0
isogroup18234,0
isogroup18236,0
isogroup18237,0
isogroup18239,0
isogroup1824,0
isogroup18242,0
isogroup18243,0
isogroup18245,0
isogroup18248,0
isogroup1825,0
isogroup18251,0
isogroup18254,0
isogroup18257,0
isogroup18258,0
isogroup1826,0
isogroup18260,0
isogroup18263,0
isogroup18264,0
isogroup18265,0
isogroup18266,0
isogroup18267,0
isogroup18268,0
isogroup18269,0
isogroup1827,0
isogroup18273,0
isogroup18274,0
isogroup18275,0
isogroup18276,0
isogroup18278,0
isogroup1828,0
