repeat_family	meth_CpG	meth_CHG	meth_CHH	unmeth_CpG	unmeth_CHG	unmeth_CHH	within_meth_C	outside_meth_C	odds_ratio_meth_C	fisher_p_meth_C	within_meth_CpG	outside_meth_CpG	odds_ratio_meth_CpG	fisher_p_meth_CpG	within_meth_CHG	outside_meth_CHG	odds_ratio_meth_CHG	fisher_p_meth_CHG	within_meth_CHH	outside_meth_CHH	odds_ratio_meth_CHH	fisher_p_meth_CHH
DNA	208	1	0	115	463	1620	1.2637625403489448e-05	0.9999873623745965	0.6187899039986611	1.9122696463874984e-12	1.2610045380400812e-05	0.9999873899546196	0.2757982189530771	2.004592779089996e-24	2.9030104218074144e-05	0.9999709698957819	1.332367975968646	0.5283740245698849	0.0	1.0	0.0	1.0
LINE	344	3	0	69	613	2172	2.098208619622411e-05	0.9999790179138037	0.791227009555337	2.4785225826176966e-05	2.0855075052201344e-05	0.9999791449249478	0.7602332112050625	0.04174951471671805	8.709031265422243e-05	0.9999129096873458	3.0191737568491908	0.07959027927347229	0.0	1.0	0.0	1.0
Low_complexity	10826	216	71	2553	12316	129406	0.000671970962243915	0.9993280290377561	0.5009306232692923	0.0	0.0006563286119625923	0.9993436713880374	0.6464004553695698	5.5337992780934105e-80	0.006270502511104015	0.9937294974888959	10.880933049780076	4.607927297271248e-140	0.0081759557807462	0.9918240442192539	5.333692649129177	1.945698126058993e-28
SINE	550	0	0	48	769	1894	3.325690895655118e-05	0.9999667430910435	1.3202758458678843	8.629925079231264e-09	3.3343869996252146e-05	0.9999666561300038	1.7473020575187599	8.26233805451336e-05	0.0	1.0	0.0	0.6412593483477791	0.0	1.0	0.0	1.0
