repeat_family	C_meth_in_repeat	n	sem	C_meth_not_in_repeat	n	sem	ttest_C	CpG_meth_in_repeat	n	sem	CpG_meth_not_in_repeat	n	sem	ttest_CpG	CHG_meth_in_repeat	n	sem	CHG_meth_not_in_repeat	n	sem	ttest_CHG	CHH_meth_in_repeat	n	sem	CHH_meth_not_in_repeat	n	sem	ttest_CHH
DNA	67.85508736835163	157	2.518111049661364	52.853194500842406	3696056	0.01985882904843334	1.642292183652572e-08	67.85508736835163	157	2.518111049661364	52.828171100624274	3693362	0.019863999553833507	1.5629331341781695e-08	NA	0	NA	86.12633315243667	1826	0.6385503225267135	NA	NA	0	NA	89.33213954532201	868	0.824362343513236	NA
LINE	47.96449759242299	91	3.8243092312248264	52.85395209720932	3696122	0.019858601010040444	0.204359330111666	47.96449759242299	91	3.8243092312248264	52.82892969674238	3693428	0.01986377157476781	0.20666417089933267	NA	0	NA	86.12633315243667	1826	0.6385503225267135	NA	NA	0	NA	89.33213954532201	868	0.824362343513236	NA
Low_complexity	50.35223748471203	2023	0.8188868892378719	52.85520163453717	3694190	0.019864129641827606	0.002275083167982548	50.13037558667946	2014	0.8191993007057916	52.83028205158306	3691505	0.019869293628866292	0.0010019232610188225	100.0	7	0.0	86.07294356038997	1819	0.6406892041695523	2.535060152254461e-93	100.0	2	0.0	89.30750245420266	866	0.8260829725040307	3.7232509380418257e-35
SINE	59.642891597370856	253	2.3906628887362156	52.85336698750752	3695960	0.019859003131971885	0.004880766456528044	59.642891597370856	253	2.3906628887362156	52.82834306266773	3693266	0.01986417379714902	0.004727893084290778	NA	0	NA	86.12633315243667	1826	0.6385503225267135	NA	NA	0	NA	89.33213954532201	868	0.824362343513236	NA
Satellite	NA	0	NA	52.853831719850135	3696213	0.019858336857110727	NA	NA	0	NA	52.82880984807733	3693519	0.019863507166266947	NA	NA	0	NA	86.12633315243667	1826	0.6385503225267135	NA	NA	0	NA	89.33213954532201	868	0.824362343513236	NA
Simple_repeat	56.01327350196226	24723	0.25124102649144253	52.83255673907144	3671490	0.019919886936576325	2.1038301868801018e-36	55.898121251051116	24633	0.2516540624368998	52.808202408165194	3668886	0.019924929922919384	2.3808741354650745e-34	76.24597796201707	25	7.102178624436623	86.26348411288114	1801	0.6395695904033806	0.17268924500478108	91.8706240433913	65	2.6833540745582276	89.12665823476846	803	0.8642359978707519	0.3333921334880733
all_repeats	55.66801507661254	27247	0.23801331935932538	52.83293262895594	3668966	0.01992717159552993	2.034084487818205e-32	55.54768921396018	27148	0.23838639244772517	52.80867764186443	3666371	0.01993220889183692	2.758784335058228e-30	81.44217028282583	32	5.798213573658786	86.20988566739071	1794	0.641744720919752	0.41985514953762737	92.11329198239454	67	2.6082119315997017	89.09950881712743	801	0.8661817263091063	0.27605156231171046
