repeat_family	C_meth_in_repeat	n	sem	C_meth_not_in_repeat	n	sem	ttest_C	CpG_meth_in_repeat	n	sem	CpG_meth_not_in_repeat	n	sem	ttest_CpG	CHG_meth_in_repeat	n	sem	CHG_meth_not_in_repeat	n	sem	ttest_CHG	CHH_meth_in_repeat	n	sem	CHH_meth_not_in_repeat	n	sem	ttest_CHH
DNA	62.16774533217466	158	2.6482425754573726	46.769949427861604	4475168	0.01844406698588934	3.303645046073913e-08	62.16774533217466	158	2.6482425754573726	46.741506999241636	4471903	0.018447340336478893	3.133627500384913e-08	NA	0	NA	84.40110529835661	2147	0.6266515307661372	NA	NA	0	NA	88.27056679721382	1118	0.7717302218245574	NA
LINE	51.10461750445159	115	3.553603817167167	46.770381667799356	4475211	0.018443948937132058	0.2251121576404417	51.10461750445159	115	3.553603817167167	46.74193982824907	4471946	0.01844722235195697	0.22210323706238974	NA	0	NA	84.40110529835661	2147	0.6266515307661372	NA	NA	0	NA	88.27056679721382	1118	0.7717302218245574	NA
Low_complexity	45.390958327204416	2433	0.7641194618436573	46.77124343089292	4472893	0.01844904863592446	0.07106566619208839	45.290290459026565	2427	0.7642596980233625	46.74284031830081	4469634	0.018452320994863304	0.05754573484084202	83.33333320617676	5	16.666666793823232	84.40359776355778	2142	0.6271485868140874	0.9519051208278067	100.0	1	NA	88.26006596175922	1117	0.7723499177523657	NA
SINE	60.64605413505009	245	2.584675766469773	46.76973338844234	4475081	0.018444107303121814	1.846717731672578e-07	60.64605413505009	245	2.584675766469773	46.74129024873319	4471816	0.018447380496213316	1.7486101347076772e-07	NA	0	NA	84.40110529835661	2147	0.6266515307661372	NA	NA	0	NA	88.27056679721382	1118	0.7717302218245574	NA
Satellite	12.5	1	NA	46.77050069993733	4475325	0.018443704535274053	NA	12.5	1	NA	46.74205967231928	4472060	0.01844697785405279	NA	NA	0	NA	84.40110529835661	2147	0.6266515307661372	NA	NA	0	NA	88.27056679721382	1118	0.7717302218245574	NA
Simple_repeat	48.59850913691508	29898	0.23177008196200422	46.75819860737179	4445428	0.018502064351242964	2.5552054285469644e-15	48.447729430749575	29788	0.23204192988151878	46.73061446559205	4442273	0.018505255876527918	1.6656089575521486e-13	90.47619040352957	35	3.633907312670953	84.30042917208718	2112	0.6340341736435811	0.10273692740867216	88.9412697092692	75	2.716640992492895	88.22233792050801	1043	0.8041279335818896	0.800278915522218
all_repeats	48.523736554768895	32850	0.2201540136555928	46.757528639236966	4442476	0.018508492459074433	1.3438222407684728e-15	48.37938587602519	32734	0.22039337185399333	46.729978904668734	4439327	0.018511682954468825	9.021931913173821e-14	89.58333325386047	40	3.7118189554359273	84.30272413166456	2107	0.6345525327629521	0.16829462186188243	89.08677931835777	76	2.6846037255266664	88.21103498185207	1042	0.8048205020382406	0.7554137362210157
