repeat_family	C_meth_in_repeat	n	sem	C_meth_not_in_repeat	n	sem	ttest_C	CpG_meth_in_repeat	n	sem	CpG_meth_not_in_repeat	n	sem	ttest_CpG	CHG_meth_in_repeat	n	sem	CHG_meth_not_in_repeat	n	sem	ttest_CHG	CHH_meth_in_repeat	n	sem	CHH_meth_not_in_repeat	n	sem	ttest_CHH
DNA	62.208262912738014	156	2.6885805508200646	52.49309497521661	3847128	0.019770779739467736	0.00040788571085752267	62.208262912738014	156	2.6885805508200646	52.46517650773311	3844011	0.01977673808384542	0.00039308204172406724	NA	0	NA	86.40270187364747	2080	0.5935583714672412	NA	NA	0	NA	87.96745732906584	1037	0.7871576817232991	NA
LINE	54.6239519463372	97	3.7913933268996045	52.493435190826624	3847187	0.019770570875242366	0.5754750512412287	54.6239519463372	97	3.7913933268996045	52.46551742771158	3844070	0.019776529132017884	0.5704884017321901	NA	0	NA	86.40270187364747	2080	0.5935583714672412	NA	NA	0	NA	87.96745732906584	1037	0.7871576817232991	NA
Low_complexity	50.055117730058214	2148	0.800804110068877	52.49485104868731	3845136	0.01977626758663597	0.00234977491638964	49.91517649890941	2141	0.8013817036483241	52.46699311998355	3842026	0.019782218871831042	0.0014769420522538317	87.5	4	12.5	86.40058761906876	2076	0.5943352959724791	0.9355055603093332	100.0	3	0.0	87.93254666367629	1034	0.7891842688568859	9.797706811317467e-48
SINE	63.229634725996355	233	2.459505488731221	52.492838662637524	3847051	0.019770894630590754	1.9125491036649232e-05	63.0711417722291	232	2.464995636061481	52.46493179431778	3843935	0.019776851671312816	2.493180542103432e-05	NA	0	NA	86.40270187364747	2080	0.5935583714672412	NA	100.0	1	NA	87.9558429056383	1036	0.7878320813165233	NA
Satellite	11.11111068725586	1	NA	52.49349966293585	3847283	0.019770304086208057	NA	11.11111068725586	1	NA	52.46558264928502	3844166	0.019776262117165055	NA	NA	0	NA	86.40270187364747	2080	0.5935583714672412	NA	NA	0	NA	87.96745732906584	1037	0.7871576817232991	NA
Simple_repeat	55.16616186595078	25844	0.2459714657059486	52.47541389831212	3821440	0.01983405369003399	1.2664461308800281e-27	55.018520325801994	25744	0.2463905609141152	52.44835978476314	3818423	0.019839881096981468	2.8492331546783856e-25	95.71428571428571	35	2.400480144048014	86.24333491304976	2045	0.6017461244577392	0.0004649291329526267	91.80769224900466	65	2.3578418634840483	87.71065149594236	972	0.8244493062228215	0.10485549859923
all_repeats	54.88181848038285	28479	0.23313349809536243	52.475677775201056	3818805	0.019841433899567964	9.209268219930536e-25	54.73588553475866	28371	0.23351117553496242	52.44869177838004	3815796	0.019847253910271426	1.8183453661116725e-22	94.87179487179488	39	2.460807358813832	86.24087207113512	2041	0.6025509010766962	0.0014437972961441714	92.2826086403667	69	2.2322556398371343	87.65986906410741	968	0.8274663903417986	0.055369621661489704
