repeat_family	coverage	pct_coverage
DNA	59	2.2986235067143356e-05
LINE	33053	0.012877356401259143
Low_complexity	606287	0.23620772034157875
SINE	2027	0.0007897135335779591
Satellite	0	0.0
Simple_repeat	3065050	1.1941349117380973
not_repeats	252968877	98.55596731175041
