repeat_family	coverage	pct_coverage
DNA	9	2.797099415365198e-06
LINE	51328	0.015952168754651656
Low_complexity	797585	0.24788050413378349
SINE	2593	0.0008058754204491066
Satellite	0	0.0
Simple_repeat	3704402	1.1512867409419634
not_repeats	317205975	98.58407191364974
