repeat_family	coverage	pct_coverage
DNA	82	3.079905488668022e-05
LINE	59682	0.022416453582278638
Low_complexity	551089	0.20698805315177696
SINE	1616	0.0006069667402057953
Satellite	0	0.0
Simple_repeat	2758371	1.0360392661808169
not_repeats	262871096	98.73391846129003
