repeat_family	coverage	pct_coverage
DNA	171	8.630581495472033e-05
LINE	45178	0.02280189536856348
Low_complexity	472328	0.2383897834265096
SINE	2026	0.0010225472578845813
Satellite	0	0.0
Simple_repeat	2228075	1.1245370096797576
not_repeats	195384874	98.61316245845234
