repeat_family	coverage	pct_coverage
DNA	161	5.3918921668720566e-05
LINE	77827	0.026064272774605685
Low_complexity	724683	0.24269643423387222
SINE	3662	0.0012264042928624515
Satellite	0	0.0
Simple_repeat	3065088	1.0264983837250643
not_repeats	294725055	98.70346058605193
