repeat_family	coverage	pct_coverage
DNA	0	0.0
LINE	56612	0.022747727278553637
Low_complexity	551554	0.2216243900832928
SINE	2100	0.0008438180471448216
Satellite	0	0.0
Simple_repeat	2652323	1.0657514353606163
not_repeats	245606229	98.68903262923038
