repeat_family	coverage	pct_coverage
DNA	134	6.447215325011582e-05
LINE	38064	0.01831394060680902
Low_complexity	533162	0.2565231505308825
SINE	1981	0.0009531293700632794
Satellite	0	0.0
Simple_repeat	2433266	1.1707305854499725
not_repeats	204835063	98.55341472188903
