repeat_family	coverage	pct_coverage
DNA	121	4.495323231034303e-05
LINE	58572	0.021760336552738943
Low_complexity	652884	0.24255575308847932
SINE	2346	0.0008715725867773945
Satellite	0	0.0
Simple_repeat	2947682	1.095106063826583
not_repeats	265507026	98.63966132071312
