repeat_family	coverage	pct_coverage
DNA	173	6.472700098407116e-05
LINE	75889	0.028393453050174426
Low_complexity	646614	0.24192708100759644
SINE	2969	0.001110835063131256
Satellite	94	3.516958434972653e-05
Simple_repeat	2559723	0.9577063187280324
not_repeats	263990941	98.77076241556573
