repeat_family	coverage	pct_coverage
DNA	134	4.777801240109689e-05
LINE	57222	0.020402637504593774
Low_complexity	692523	0.24692069016451357
SINE	2319	0.0008268448564040572
Satellite	0	0.0
Simple_repeat	3010359	1.0733505196548778
not_repeats	276701182	98.65845152980721
