repeat_family	coverage	pct_coverage
DNA	0	0.0
LINE	30353	0.019473798374156935
Low_complexity	346786	0.2224900551174641
SINE	1239	0.0007949143803110217
Satellite	0	0.0
Simple_repeat	1661825	1.0661893382246679
not_repeats	153825640	98.6910518939034
